"artist","title","label","imUrl","root-genre","first-release-year"
"Various Artists","Smash Hits Summer 2000","Virgin","http://ecx.images-amazon.com/images/I/31TCHYZGT9L.jpg","Dance & Electronic","2000"
"Alice Deejay","Better Off Alone ","Wea","http://ecx.images-amazon.com/images/I/31K8HCHQGDL.jpg","Dance & Electronic","1999"
"Hubert Felix Thiefaine","Eros Uber Alles","Sony","http://ecx.images-amazon.com/images/I/414AW7DVCEL.jpg","Dance & Electronic","1988"
"DJ Sakin & Friends","Protect Your Mind","Bang","http://ecx.images-amazon.com/images/I/41H8ZW7QVYL.jpg","Dance & Electronic","1998"
"Jil Caplan","A Peine 21","Sony/Epic","http://ecx.images-amazon.com/images/I/417NRT621TL.jpg","Dance & Electronic","1987"
"Les Enfoires","Le Zenith Des Enfoires","Bmg","http://ecx.images-amazon.com/images/I/51B89Y4TKAL._SY300_.jpg","Dance & Electronic","1997"
"Hubert Felix Thiefaine","En Concert","Sony","http://ecx.images-amazon.com/images/I/51221NSJRYL._SY300_.jpg","Dance & Electronic","1983"
"Pierre Vassiliu","Qui C'est Celui-La?","Sony/Versailles","http://ecx.images-amazon.com/images/I/51dXnKsPAjL._SY300_.jpg","Dance & Electronic","1974"
"Bruno Pelletier","Defaire L'amour","Disques Artistes","http://ecx.images-amazon.com/images/I/516RKzZCgIL._SY300_.jpg","Dance & Electronic","1995"
"Tosca","Fuck Dub","xxx","http://ecx.images-amazon.com/images/I/41CEQGMH90L.jpg","Dance & Electronic","1997"
"Propellerheads","Extended Play","Wall Of Sound","http://ecx.images-amazon.com/images/I/41NnL6xtCfL._SX300_.jpg","Dance & Electronic","1998"
"Max Tundra","Some Best Friend You Turned Out to Be","Virgin","http://ecx.images-amazon.com/images/I/41KC82143KL.jpg","Dance & Electronic","2000"
"Various Artists","Les Dix Commandements ","Atletico/Universal","http://ecx.images-amazon.com/images/I/51I0Rd8sUxL._SY300_.jpg","Dance & Electronic","2000"
"Losoul","Belong","Playh","http://ecx.images-amazon.com/images/I/51WU8X%2BI3IL._SX300_.jpg","Dance & Electronic","2000"
"S'Apex","Audiodesign","Poets","http://ecx.images-amazon.com/images/I/51QgBfKZQ6L._SX300_.jpg","Dance & Electronic","1998"
"Import","Misturada 4","Musicrama/Koch","http://ecx.images-amazon.com/images/I/41onfrqBaIL._SL500_.jpg","Dance & Electronic","2000"
"Amanda Lear","Follow Me","Harmony","http://ecx.images-amazon.com/images/I/415VC454PHL.jpg","Dance & Electronic","1999"
"Seb Fontaine","Cream Resident","Musicrama/Koch","http://ecx.images-amazon.com/images/I/51STGTGW8SL._SX300_.jpg","Dance & Electronic","2000"
"Eyal Barkan","Mr. Club Trance","Hed-Arzi/G.M.I. Records","http://ecx.images-amazon.com/images/I/41V91J82QSL.jpg","Dance & Electronic","2000"
"Various Artists","Beach Life","Wea/London","http://ecx.images-amazon.com/images/I/417JGTMH7FL.jpg","Dance & Electronic","2002"
"Chara","Soul Kiss","Sony","http://ecx.images-amazon.com/images/I/51e1GvXPkmL._SX300_.jpg","Dance & Electronic","1992"
"Jean-Michel Jarre","Tout Est Bleu","Sony/Epic","http://ecx.images-amazon.com/images/I/41SYNJ95TDL.jpg","Dance & Electronic","2000"
"Fragma","Toca's Miracle","Virgin","http://ecx.images-amazon.com/images/I/41nAxjk1QnL._SX300_.jpg","Dance & Electronic","2000"
"Kinobe","Slip Into Something","Peper","http://ecx.images-amazon.com/images/I/41NSX3EMSJL.jpg","Dance & Electronic","2000"
"Cygnus X","Orange Theme","Hoojc","http://ecx.images-amazon.com/images/I/31J993T9FXL.jpg","Dance & Electronic","1994"
"The Prodigy","Firestarter","Xl","http://ecx.images-amazon.com/images/I/31GKaUmeSWL.jpg","Dance & Electronic","1996"
"Various Artists","Blanco Y Negro Mix V.7","Blanco Y Negro","http://ecx.images-amazon.com/images/I/419H30CZCJL.jpg","Dance & Electronic","2002"
"Phoenix","Too Young","Virgin","http://ecx.images-amazon.com/images/I/41DF2220N0L.jpg","Dance & Electronic","2000"
"Paffendorf","Where Are You","Gang","http://ecx.images-amazon.com/images/I/51YqdGQBB5L._SX300_.jpg","Dance & Electronic","1999"
"Chicane","No Ordinary Morning","Xtravaganza","http://ecx.images-amazon.com/images/I/21G5KABTAFL.jpg","Dance & Electronic","2000"
"Maria Nayler","Angry Skies","Decon","http://ecx.images-amazon.com/images/I/31cY5aBq2qL._SX300_.jpg","Dance & Electronic","2000"
"Various Artists","Trance America","Sun","http://ecx.images-amazon.com/images/I/41V6BNQ16FL.jpg","Dance & Electronic","2000"
"Healer","Wonderground","Flyin","http://ecx.images-amazon.com/images/I/41BKYNTZE8L.jpg","Dance & Electronic","2000"
"Moby","Natural Blues","Emi","http://ecx.images-amazon.com/images/I/4169GXYTH6L.jpg","Dance & Electronic","2000"
"Blu Peter","Singled Out","React","http://ecx.images-amazon.com/images/I/41baYa3Ls9L._SY300_.jpg","Dance & Electronic","2000"
"Moby","Hymn.Alt.Quiet.Version","Mute","http://ecx.images-amazon.com/images/I/61GARG97C2L._SY300_.jpg","Dance & Electronic","1994"
"Tunnel Trance Force (Series)","Tunnel Trance Force Vol. 14","Sony","http://ecx.images-amazon.com/images/I/51MTnPZEQsL._SY300_.jpg","Dance & Electronic","2000"
"Way Out West","Way Out West","Musicrama/Koch","http://ecx.images-amazon.com/images/I/512SWN31TFL._SY300_.jpg","Dance & Electronic","1997"
"Various Artists","Destination Rio","Peppe","http://ecx.images-amazon.com/images/I/51CidQ2UrFL._SX300_.jpg","Dance & Electronic","2000"
"Essential Selection Ibiza 2000","Essential Selection Ibiza 2000","Essential Recordings","http://ecx.images-amazon.com/images/I/519SF6K5QWL.jpg","Dance & Electronic","2000"
"Hybrid","Live Angle: Sydney","Zomba","http://ecx.images-amazon.com/images/I/31PPRA1ASDL.jpg","Dance & Electronic","2000"
"Adam F","Music In My Mind","EMI","http://ecx.images-amazon.com/images/I/519eCg6F6kL._SX300_.jpg","Dance & Electronic","1997"
"Josh Wink","Higher State Of Conciousness","Mercury","http://ecx.images-amazon.com/images/I/61xi8OYS7XL._SX300_.jpg","Dance & Electronic","1995"
"Blank & Jones","After Love","Virgin","http://ecx.images-amazon.com/images/I/41B3QXY28HL.jpg","Dance & Electronic","1999"
"Laid Back","Sunshine Reggae 2000","Emi","http://ecx.images-amazon.com/images/I/411HkRaqzhL._SX300_.jpg","Dance & Electronic","2000"
"Wagon Christ","Power of Love","Astralwerks Records/Emi","http://ecx.images-amazon.com/images/I/41uClbLNGAL._SY300_.jpg","Dance & Electronic","1998"
"Baby D","Take Me To Heaven","Systematic","http://ecx.images-amazon.com/images/I/512fhoPKZFL._SX300_.jpg","Dance & Electronic","1996"
"Aphex Twin","On ","Warp","http://ecx.images-amazon.com/images/I/614qeJ5g2ML._SY300_.jpg","Dance & Electronic","1993"
"Paul Van Dyk","For An Angel","Bmg/Jive","http://ecx.images-amazon.com/images/I/31MBQQH3ZZL.jpg","Dance & Electronic","1998"
"Rollergirl","Dear Jessie","Neo","http://ecx.images-amazon.com/images/I/41RJF4DK5JL.jpg","Dance & Electronic","1999"
"Dirty Beatniks","New Adventures of Sandy & Bud","Wall of Sound","http://ecx.images-amazon.com/images/I/41NKET5eeCL._SX300_.jpg","Dance & Electronic","2000"
"David Holmes","Don't Die Just Yet","Go Beat","http://ecx.images-amazon.com/images/I/51Ad0lG%2BnaL._SX300_.jpg","Dance & Electronic","1997"
"Lock N Load","Blow Ya Mind","Dosor","http://ecx.images-amazon.com/images/I/41jc51lSHGL._SX300_.jpg","Dance & Electronic","1999"
"Jimpster","Perennial Pleasures","PID","http://ecx.images-amazon.com/images/I/51AC87I1tyL._SX300_.jpg","Dance & Electronic","1997"
"Aphex Twin","Ventolin","Fu","http://ecx.images-amazon.com/images/I/41RSVBE79KL.jpg","Dance & Electronic","1995"
"Underworld","Beaucoup Fish","Junior Boys Own","http://ecx.images-amazon.com/images/I/416NFH9bEBL._SY300_.jpg","Dance & Electronic","1998"
"Atlanta","Where Have All the Cowboys Gone","Klone","http://ecx.images-amazon.com/images/I/41%2BtZj6QlOL.jpg","Dance & Electronic","1996"
"Tiesto","Magik 6: Live in Amsterdam","Black Hole Recordings","http://ecx.images-amazon.com/images/I/41NMHSDKJXL.jpg","Dance & Electronic","2000"
"Future Sound of London","Expander","Jumpin' & Pumpin'","http://ecx.images-amazon.com/images/I/51QkNUZoW-L._SX300_.jpg","Dance & Electronic","1994"
"Aphex Twin","Donkey Rhubarb","Warp","http://ecx.images-amazon.com/images/I/61DT8DK6RML._SY300_.jpg","Dance & Electronic","1995"
"Jim ""Shaft"" Ryan","The Sound of Miss Moneypenny's","Miss Moneypenny's","http://ecx.images-amazon.com/images/I/51PnuiW94xL._SX300_.jpg","Dance & Electronic","2000"
"David Holmes","69 Police","Go Beat","http://ecx.images-amazon.com/images/I/417D41KFNBL.jpg","Dance & Electronic","2000"
"True Steppers","Out Of Your Mind ","Nulif","http://ecx.images-amazon.com/images/I/519ceRnNMTL._SX300_.jpg","Dance & Electronic","2000"
"Photek","Terminus","Virgi","http://ecx.images-amazon.com/images/I/311VDY8WHZL.jpg","Dance & Electronic","2000"
"The Fireman","Fluid - Nitin Sawhney Remixes","Hydra","http://ecx.images-amazon.com/images/I/51Wg6FoPB2L._SY300_.jpg","Dance & Electronic","1999"
"Yannick Noah","Yannick Noah","Sony/Saint George","http://ecx.images-amazon.com/images/I/41H0ATBA44L._SY300_.jpg","Dance & Electronic","2000"
"Beach House","Beach House","Musicrama/Koch","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-lg._V192198674_.gif","Dance & Electronic","2006"
"Olav Basoski","Opium Scumbagz","Defected","http://ecx.images-amazon.com/images/I/31MN2YYNX6L.jpg","Dance & Electronic","2000"
"Mira Calix","Peel Session","Warp","http://ecx.images-amazon.com/images/I/41OKT5xnMKL._SY300_.jpg","Dance & Electronic","2000"
"Tina Moore","Never Gonna Let You Go","Delirious","http://ecx.images-amazon.com/images/I/311QEVQ2FHL.jpg","Dance & Electronic","1997"
"Storm","Time to Burn","Ministry of Sound/Data","http://ecx.images-amazon.com/images/I/317ZHX4F6SL.jpg","Dance & Electronic","2000"
"Moby","James Bond Theme","Mute","http://ecx.images-amazon.com/images/I/21W262JDR3L.jpg","Dance & Electronic","1997"
"Various Artists","Resident E: Episode 2","Edel","http://ecx.images-amazon.com/images/I/41TME7T9BJL.jpg","Dance & Electronic","2000"
"DJ Vadim","Your Revolution / The Higher Standard","Ninja Tune","http://ecx.images-amazon.com/images/I/51yBJvb4M1L._SY300_.jpg","Dance & Electronic","2000"
"Steve Lawler","Rise in","Bedro","http://ecx.images-amazon.com/images/I/41ZDZ0BTBRL.jpg","Dance & Electronic","2000"
"Morel","True ","Hooj Choons","http://ecx.images-amazon.com/images/I/31PGE9895CL.jpg","Dance & Electronic","2000"
"Various Artists","Ambient Meditations, Vol.3","Return To The Source","http://ecx.images-amazon.com/images/I/410sJTOKAfL._SY300_.jpg","Dance & Electronic","1998"
"Various Artists","Chilled Ibiza","Wea/Warner","http://ecx.images-amazon.com/images/I/4152B79DY6L.jpg","Dance & Electronic","2000"
"Dub Trees","Nature Never Did Betray the Heart That Loved Her","Lsd","http://ecx.images-amazon.com/images/I/31H5KVV8XQL.jpg","Dance & Electronic","2000"
"Dope Smugglaz","Dope Radio","Perfecto","http://ecx.images-amazon.com/images/I/51YGMe8mR4L._SX300_.jpg","Dance & Electronic","2000"
"Scott & Leon","You Used to Hold Me","Am:Pm","http://ecx.images-amazon.com/images/I/313QQQDRGJL.jpg","Dance & Electronic","2000"
"Synthia Figueroa","Dreaming","Sw-South West Label Group","http://ecx.images-amazon.com/images/I/61-lK9d11nL._SL500_SY300_.jpg","Dance & Electronic","1986"
"Logic Bomb","Headware","Spira","http://ecx.images-amazon.com/images/I/414JE40FMFL.jpg","Dance & Electronic","2000"
"Vitamin C","Friends Forever ","Warne","http://ecx.images-amazon.com/images/I/31J27F4Y25L.jpg","Dance & Electronic","2000"
"Moonman","Galaxia","Heat","http://ecx.images-amazon.com/images/I/411HCS3RKNL.jpg","Dance & Electronic","1997"
"Darren Emerson","Scorchio","Bmg","http://ecx.images-amazon.com/images/I/31B38XVB4WL.jpg","Dance & Electronic","2000"
"Wookie","Wookie","Pias","http://ecx.images-amazon.com/images/I/41TubVz3srL._SX300_.jpg","Dance & Electronic","2000"
"Madison Avenue","Who the Hell Are You?","xxx","http://ecx.images-amazon.com/images/I/41KFJA7XCNL.jpg","Dance & Electronic","2000"
"Floorfilla","Anthem #4 ","Zyx","http://ecx.images-amazon.com/images/I/41BSYJY21FL.jpg","Dance & Electronic","2000"
"Blank & Jones","DJ Culture ","Konto","http://ecx.images-amazon.com/images/I/51lujrRZLLL._SX300_.jpg","Dance & Electronic","2000"
"Darude","Before the Storm","Universal/Polygram","http://ecx.images-amazon.com/images/I/51v24mYKJRL._SY300_.jpg","Dance & Electronic","2000"
"Mondo Grosso","Best","Forli","http://ecx.images-amazon.com/images/I/31twRZuNDUL.jpg","Dance & Electronic","2000"
"Various Artists","Straight Out of the Cat Litter: Scoop Two","MSI:CATSKILLS","http://ecx.images-amazon.com/images/I/51DBMoZuWrL._SX300_.jpg","Dance & Electronic","2000"
"Orion","Eternity","Incentive","http://ecx.images-amazon.com/images/I/31ETXSS193L.jpg","Dance & Electronic","2000"
"Alpinestars","B.A.S.I.C.","Faith","http://ecx.images-amazon.com/images/I/311ENMCMSDL.jpg","Dance & Electronic","2000"
"The Starseeds","There Is Enough for Everyone","Millm","http://ecx.images-amazon.com/images/I/519Pzi2sfeL._SX300_.jpg","Dance & Electronic","2000"
"Billie Ray Martin","Honey","Selec","http://ecx.images-amazon.com/images/I/41qoGYQzY7L._SX300_.jpg","Dance & Electronic","1999"
"Animated","Tempting Fate","Deviant","http://ecx.images-amazon.com/images/I/51NMJ1N073L.jpg","Dance & Electronic","2000"
"Gigi D'Agostino","Another Way","Zyx","http://ecx.images-amazon.com/images/I/418T2QK6RTL._SY300_.jpg","Dance & Electronic","2001"
"Future Prophecy","Freak","Mad Dog","http://ecx.images-amazon.com/images/I/313322Q12GL.jpg","Dance & Electronic","2000"
"Datar","B","Hooj Choons","http://ecx.images-amazon.com/images/I/31RRY20527L.jpg","Dance & Electronic","2000"
"Yahel","Waves of Sound","HOM-Mega / Phonokol","http://ecx.images-amazon.com/images/I/51MYhzgoejL._SY300_.jpg","Dance & Electronic","2000"
"Stardust","Stardust / Music Sounds Better With You","MUSIC","http://ecx.images-amazon.com/images/I/516bFV5-%2B8L._SX300_.jpg","Dance & Electronic","1998"
"Various Artists","Paradisiac V.2","Universal","http://ecx.images-amazon.com/images/I/41YR91vlKXL._SY300_.jpg","Dance & Electronic","2000"
"DJ Gumbee","Breaks in Your Face","Just Funkin Records","http://ecx.images-amazon.com/images/I/51WPQeBlAQL._SX300_.jpg","Dance & Electronic","2000"
"Various Artists","Robodisco","Paper","http://ecx.images-amazon.com/images/I/31NB8HBXTRL.jpg","Dance & Electronic","2000"
"Tyrant","Tyrant","Distinc'tive Breaks","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-lg._V192198674_.gif","Dance & Electronic","1994"
"Shinjuku Zulu","shinjuku ZULU","Neuphoria","http://ecx.images-amazon.com/images/I/419WAMWNE0L.jpg","Dance & Electronic","2000"
"Nicola Conte","Jet Sounds","Schema","http://ecx.images-amazon.com/images/I/51mR9FA5rlL._SY300_.jpg","Dance & Electronic","2000"
"Klute","Fear of People","Cert","http://ecx.images-amazon.com/images/I/41vDQnExhqL._SY300_.jpg","Dance & Electronic","2000"
"Nick Holder","Underground Alternatives","Nrk","http://ecx.images-amazon.com/images/I/41WKTBMJ5TL.jpg","Dance & Electronic","2000"
"Etienne DeCrecy","Tempovision","Xl Recordings","http://ecx.images-amazon.com/images/I/31ADFD7644L.jpg","Dance & Electronic","2002"
"Jedi Knights","Jedi Selector","Smugg","http://ecx.images-amazon.com/images/I/41WEGF5T4YL._SY300_.jpg","Dance & Electronic","2000"
"De'Lacy","Hideaway","Zyx Records","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-lg._V192198674_.gif","Dance & Electronic","2005"
"Mabel","Bum Bum","Wea","http://ecx.images-amazon.com/images/I/51KYFVx6vBL._SX300_.jpg","Dance & Electronic","2000"
"Leftfield","Afrika Shox","Columbia","http://ecx.images-amazon.com/images/I/119K1WFGC9L.jpg","Dance & Electronic","1996"
"Re-Flex","Lui","Polyg","http://ecx.images-amazon.com/images/I/51Sy283rv2L._SX300_.jpg","Dance & Electronic","2007"
"Jean-Baptiste Lully","Le Roi danse ","Deutsche Grammophon","http://ecx.images-amazon.com/images/I/61mT2wovt1L._SX300_.jpg","Dance & Electronic","2000"
"Maxim Reality","Scheming","2 Step","http://ecx.images-amazon.com/images/I/51ASoRRRNJL._SX300_.jpg","Dance & Electronic","2000"
"Dune","History ","Emi","http://ecx.images-amazon.com/images/I/41c6QqMZroL._SY300_.jpg","Dance & Electronic","2001"
"Modjo","Lady ","Sound Of Barclay","http://ecx.images-amazon.com/images/I/51aw8Kub9jL._SX300_.jpg","Dance & Electronic","2000"
"Girl Thing","Girls on Top ","Rca","http://ecx.images-amazon.com/images/I/51Bb3qXTc0L._SX300_.jpg","Dance & Electronic","2000"
"Chicane","Autumn Tactics","Xtrav","http://ecx.images-amazon.com/images/I/41MX03HZ1AL.jpg","Dance & Electronic","2000"
"Elisa","Asile's World","Suga","http://ecx.images-amazon.com/images/I/21WB2K6JktL.jpg","Dance & Electronic","2000"
"Kosheen","Hide U","Bmg/Jive","http://ecx.images-amazon.com/images/I/41ZYS7SV31L.jpg","Dance & Electronic","2000"
"ATB","Summer ","Bang on","http://ecx.images-amazon.com/images/I/410MXAH442L.jpg","Dance & Electronic","2006"
"Lúcia Moniz","Magnolia","Emi","http://ecx.images-amazon.com/images/I/31VHQNTJR1L.jpg","Dance & Electronic","1999"
"Boards Of Canada","In a beautiful place out in the country","Warp","http://ecx.images-amazon.com/images/I/51j0zNIPYiL._SY300_.jpg","Dance & Electronic","2000"
"Craig David","7 Days","Wilds","http://ecx.images-amazon.com/images/I/31GPYQ0EB2L.jpg","Dance & Electronic","2000"
"Alice Deejay","The Lonely One","Emi/Positiva","http://ecx.images-amazon.com/images/I/410ZZ57B1ZL.jpg","Dance & Electronic","2000"
"Cassandra Complex","Twice As Good","Synts","http://ecx.images-amazon.com/images/I/41SDRKQPQQL.jpg","Dance & Electronic","2000"
"Space Cat","Shapes of Sound","Yoyo","http://ecx.images-amazon.com/images/I/31RV9Q3TJ0L.jpg","Dance & Electronic","2000"
"Funkstar Deluxe","Keep on Moving (It's Too Funky","xxx","http://ecx.images-amazon.com/images/I/51Wf6PV%2BoiL._SY300_.jpg","Dance & Electronic","2000"
"Spiller","Groovejet ","Edel","http://ecx.images-amazon.com/images/I/41EW4R9MHAL.jpg","Dance & Electronic","2000"
"ATB","Fields of Love","Edel","http://ecx.images-amazon.com/images/I/41D864HRQ5L.jpg","Dance & Electronic","2000"
"York","Farewell to the Moon","Mercu","http://ecx.images-amazon.com/images/I/41512JVQKJL.jpg","Dance & Electronic","2000"
"Madison Avenue","Everything You Need","Emi","http://ecx.images-amazon.com/images/I/41ZASZD7ACL.jpg","Dance & Electronic","2000"
"Moloko","Indigo","Echo","http://ecx.images-amazon.com/images/I/419RVW0617L.jpg","Dance & Electronic","2000"
"Solid State","Point of No Return","Reneg","http://ecx.images-amazon.com/images/I/41BFGEZACYL.jpg","Dance & Electronic","2000"
"DJ Alex","Shibuya Flavas","Toys Factory","http://ecx.images-amazon.com/images/I/319C71CEZ7L.jpg","Dance & Electronic","2000"
"Baby Mammoth","Best Foot Forward","Pork Recordings","http://g-ecx.images-amazon.com/images/G/01/x-site/icons/no-img-lg._V192198674_.gif","Dance & Electronic","2000"
"Miranda","Fiesta the Album","Total","http://ecx.images-amazon.com/images/I/21o8UcAdqGL.jpg","Dance & Electronic","1999"
"MC D.R.S.","Progression Sessions","Sony","http://ecx.images-amazon.com/images/I/41pJHBEh2nL._SX300_.jpg","Dance & Electronic","1999"
"Darude","Feel The Beat/Sandstorm","Msi Music/Super D","http://ecx.images-amazon.com/images/I/41A9W2TX8JL.jpg","Dance & Electronic","2000"
"Grace Vs Funkstar Deluxe Jones","Pull Up to the Bumper","Clubt","http://ecx.images-amazon.com/images/I/51quaYwc0hL._SX300_.jpg","Dance & Electronic","2000"
"Import","Drum N Bass in Movement","Musicrama/Koch","http://ecx.images-amazon.com/images/I/61KYGFBEN9L._SY300_.jpg","Dance & Electronic","1997"
"Various Artists","Machineries of Joy","Outof","http://ecx.images-amazon.com/images/I/51ddqGdhcvL._SY300_.jpg","Dance & Electronic","2000"
